Unnamed: 0,choice,num_dots,green_dots,blue_dots,is_practice,payout_condition,front_end_condition,is_asocial,randomization_color,proportion_green,generation,network_id,front_end_node_id,current_bonus_points,current_bonus_dollars,participant_id,green_button_left,stimulus_id,condition_replication,utility_payout,chose_correct,true_color,chose_utility,proportion_utility,trial,base_pay,resampling_condition,node_table_id,condition,participant_status,hit_id,k_chose_green,k_chose_green_tie,k_chose_utility,green_first
5153,blue,100,49,51,False,blue,asocial-none,True,blue,0.49,1,15,312,101,0.101,312,True,stimulus-13,14,True,True,blue,True,0.51,6,1.4,none,312,ASO:oversampling:N-R:B,approved,71516600-9f5a-a9d4-3666-e69b62b1bbd7,,,,
5154,blue,100,52,48,False,blue,asocial-none,True,blue,0.52,1,15,312,48,0.048,312,True,stimulus-11,14,True,False,green,True,0.48,16,1.4,none,312,ASO:oversampling:N-R:B,approved,71516600-9f5a-a9d4-3666-e69b62b1bbd7,,,,
5155,blue,100,52,48,False,blue,asocial-none,True,blue,0.52,1,15,312,48,0.048,312,True,stimulus-15,14,True,False,green,True,0.48,4,1.4,none,312,ASO:oversampling:N-R:B,approved,71516600-9f5a-a9d4-3666-e69b62b1bbd7,,,,
5156,green,100,48,52,False,blue,asocial-none,True,blue,0.48,1,15,312,52,0.052,312,True,stimulus-6,14,True,False,blue,False,0.52,3,1.4,none,312,ASO:oversampling:N-R:B,approved,71516600-9f5a-a9d4-3666-e69b62b1bbd7,,,,
5157,blue,100,48,52,False,blue,asocial-none,True,blue,0.48,1,15,312,102,0.102,312,True,stimulus-14,14,True,True,blue,True,0.52,8,1.4,none,312,ASO:oversampling:N-R:B,approved,71516600-9f5a-a9d4-3666-e69b62b1bbd7,,,,
5158,blue,100,49,51,False,blue,asocial-none,True,blue,0.49,1,15,312,101,0.101,312,True,stimulus-5,14,True,True,blue,True,0.51,15,1.4,none,312,ASO:oversampling:N-R:B,approved,71516600-9f5a-a9d4-3666-e69b62b1bbd7,,,,
5159,green,100,51,49,False,blue,asocial-none,True,blue,0.51,1,15,312,99,0.099,312,True,stimulus-8,14,True,True,green,False,0.49,11,1.4,none,312,ASO:oversampling:N-R:B,approved,71516600-9f5a-a9d4-3666-e69b62b1bbd7,,,,
5160,green,100,48,52,False,blue,asocial-none,True,blue,0.48,1,15,312,52,0.052,312,True,stimulus-10,14,True,False,blue,False,0.52,13,1.4,none,312,ASO:oversampling:N-R:B,approved,71516600-9f5a-a9d4-3666-e69b62b1bbd7,,,,
5161,green,100,51,49,False,blue,asocial-none,True,blue,0.51,1,15,312,99,0.099,312,True,stimulus-16,14,True,True,green,False,0.49,10,1.4,none,312,ASO:oversampling:N-R:B,approved,71516600-9f5a-a9d4-3666-e69b62b1bbd7,,,,
5162,blue,100,49,51,False,blue,asocial-none,True,blue,0.49,1,15,312,101,0.101,312,True,stimulus-9,14,True,True,blue,True,0.51,5,1.4,none,312,ASO:oversampling:N-R:B,approved,71516600-9f5a-a9d4-3666-e69b62b1bbd7,,,,
5163,green,100,51,49,False,blue,asocial-none,True,blue,0.51,1,15,312,99,0.099,312,True,stimulus-4,14,True,True,green,False,0.49,9,1.4,none,312,ASO:oversampling:N-R:B,approved,71516600-9f5a-a9d4-3666-e69b62b1bbd7,,,,
5164,blue,100,48,52,False,blue,asocial-none,True,blue,0.48,1,15,312,102,0.102,312,True,stimulus-2,14,True,True,blue,True,0.52,17,1.4,none,312,ASO:oversampling:N-R:B,approved,71516600-9f5a-a9d4-3666-e69b62b1bbd7,,,,
5165,green,100,52,48,False,blue,asocial-none,True,blue,0.52,1,15,312,98,0.098,312,True,stimulus-3,14,True,True,green,False,0.48,14,1.4,none,312,ASO:oversampling:N-R:B,approved,71516600-9f5a-a9d4-3666-e69b62b1bbd7,,,,
5166,blue,100,47,53,True,blue,asocial-none,True,blue,0.47,1,16,334,103,0.103,334,True,stimulus-1,15,True,True,blue,True,0.53,1,1.4,none,334,ASO:oversampling:N-R:B,approved,71516600-9f5a-a9d4-3666-e69b62b1bbd7,,,,
5167,green,100,53,47,True,blue,asocial-none,True,blue,0.53,1,16,334,97,0.097,334,True,stimulus-0,15,True,True,green,False,0.47,0,1.4,none,334,ASO:oversampling:N-R:B,approved,71516600-9f5a-a9d4-3666-e69b62b1bbd7,,,,
5168,green,100,52,48,False,blue,asocial-none,True,blue,0.52,1,16,334,98,0.098,334,True,stimulus-11,15,True,True,green,False,0.48,5,1.4,none,334,ASO:oversampling:N-R:B,approved,71516600-9f5a-a9d4-3666-e69b62b1bbd7,,,,
5169,green,100,51,49,False,blue,asocial-none,True,blue,0.51,1,16,334,99,0.099,334,True,stimulus-12,15,True,True,green,False,0.49,16,1.4,none,334,ASO:oversampling:N-R:B,approved,71516600-9f5a-a9d4-3666-e69b62b1bbd7,,,,
5170,blue,100,49,51,False,blue,asocial-none,True,blue,0.49,1,16,334,101,0.101,334,True,stimulus-5,15,True,True,blue,True,0.51,17,1.4,none,334,ASO:oversampling:N-R:B,approved,71516600-9f5a-a9d4-3666-e69b62b1bbd7,,,,
5171,green,100,51,49,False,blue,asocial-none,True,blue,0.51,1,16,334,99,0.099,334,True,stimulus-8,15,True,True,green,False,0.49,2,1.4,none,334,ASO:oversampling:N-R:B,approved,71516600-9f5a-a9d4-3666-e69b62b1bbd7,,,,
5172,green,100,52,48,False,blue,asocial-none,True,blue,0.52,1,16,334,98,0.098,334,True,stimulus-7,15,True,True,green,False,0.48,7,1.4,none,334,ASO:oversampling:N-R:B,approved,71516600-9f5a-a9d4-3666-e69b62b1bbd7,,,,
5173,blue,100,49,51,False,blue,asocial-none,True,blue,0.49,1,16,334,101,0.101,334,True,stimulus-13,15,True,True,blue,True,0.51,15,1.4,none,334,ASO:oversampling:N-R:B,approved,71516600-9f5a-a9d4-3666-e69b62b1bbd7,,,,
5174,green,100,49,51,False,blue,asocial-none,True,blue,0.49,1,16,334,51,0.051,334,True,stimulus-17,15,True,False,blue,False,0.51,3,1.4,none,334,ASO:oversampling:N-R:B,approved,71516600-9f5a-a9d4-3666-e69b62b1bbd7,,,,
5175,green,100,52,48,False,blue,asocial-none,True,blue,0.52,1,16,334,98,0.098,334,True,stimulus-3,15,True,True,green,False,0.48,12,1.4,none,334,ASO:oversampling:N-R:B,approved,71516600-9f5a-a9d4-3666-e69b62b1bbd7,,,,
5176,blue,100,48,52,False,blue,asocial-none,True,blue,0.48,1,16,334,102,0.102,334,True,stimulus-14,15,True,True,blue,True,0.52,6,1.4,none,334,ASO:oversampling:N-R:B,approved,71516600-9f5a-a9d4-3666-e69b62b1bbd7,,,,
5177,green,100,52,48,False,blue,asocial-none,True,blue,0.52,1,16,334,98,0.098,334,True,stimulus-15,15,True,True,green,False,0.48,14,1.4,none,334,ASO:oversampling:N-R:B,approved,71516600-9f5a-a9d4-3666-e69b62b1bbd7,,,,
5178,blue,100,48,52,False,blue,asocial-none,True,blue,0.48,1,16,334,102,0.102,334,True,stimulus-6,15,True,True,blue,True,0.52,13,1.4,none,334,ASO:oversampling:N-R:B,approved,71516600-9f5a-a9d4-3666-e69b62b1bbd7,,,,
5179,blue,100,51,49,False,blue,asocial-none,True,blue,0.51,1,16,334,49,0.049,334,True,stimulus-4,15,True,False,green,True,0.49,4,1.4,none,334,ASO:oversampling:N-R:B,approved,71516600-9f5a-a9d4-3666-e69b62b1bbd7,,,,
5180,blue,100,48,52,False,blue,asocial-none,True,blue,0.48,1,16,334,102,0.102,334,True,stimulus-2,15,True,True,blue,True,0.52,8,1.4,none,334,ASO:oversampling:N-R:B,approved,71516600-9f5a-a9d4-3666-e69b62b1bbd7,,,,
5181,blue,100,49,51,False,blue,asocial-none,True,blue,0.49,1,16,334,101,0.101,334,True,stimulus-9,15,True,True,blue,True,0.51,11,1.4,none,334,ASO:oversampling:N-R:B,approved,71516600-9f5a-a9d4-3666-e69b62b1bbd7,,,,
5182,blue,100,48,52,False,blue,asocial-none,True,blue,0.48,1,16,334,102,0.102,334,True,stimulus-10,15,True,True,blue,True,0.52,9,1.4,none,334,ASO:oversampling:N-R:B,approved,71516600-9f5a-a9d4-3666-e69b62b1bbd7,,,,
5183,blue,100,51,49,False,blue,asocial-none,True,blue,0.51,1,16,334,49,0.049,334,True,stimulus-16,15,True,False,green,True,0.49,10,1.4,none,334,ASO:oversampling:N-R:B,approved,71516600-9f5a-a9d4-3666-e69b62b1bbd7,,,,
5184,blue,100,48,52,False,green,asocial-none,True,green,0.48,1,37,331,98,0.098,331,True,stimulus-2,16,True,True,blue,False,0.48,9,1.4,none,331,ASO:oversampling:N-R:G,approved,71516600-9f5a-a9d4-3666-e69b62b1bbd7,,,,
5185,green,100,52,48,False,green,asocial-none,True,green,0.52,1,37,331,102,0.102,331,True,stimulus-3,16,True,True,green,True,0.52,4,1.4,none,331,ASO:oversampling:N-R:G,approved,71516600-9f5a-a9d4-3666-e69b62b1bbd7,,,,
5186,blue,100,49,51,False,green,asocial-none,True,green,0.49,1,37,331,99,0.099,331,True,stimulus-17,16,True,True,blue,False,0.49,10,1.4,none,331,ASO:oversampling:N-R:G,approved,71516600-9f5a-a9d4-3666-e69b62b1bbd7,,,,
5187,blue,100,49,51,False,green,asocial-none,True,green,0.49,1,37,331,99,0.099,331,True,stimulus-9,16,True,True,blue,False,0.49,15,1.4,none,331,ASO:oversampling:N-R:G,approved,71516600-9f5a-a9d4-3666-e69b62b1bbd7,,,,
5188,green,100,53,47,True,green,asocial-none,True,green,0.53,1,37,331,103,0.103,331,True,stimulus-0,16,True,True,green,True,0.53,0,1.4,none,331,ASO:oversampling:N-R:G,approved,71516600-9f5a-a9d4-3666-e69b62b1bbd7,,,,
5189,green,100,48,52,False,green,asocial-none,True,green,0.48,1,37,331,48,0.048,331,True,stimulus-14,16,True,False,blue,True,0.48,5,1.4,none,331,ASO:oversampling:N-R:G,approved,71516600-9f5a-a9d4-3666-e69b62b1bbd7,,,,
5190,green,100,52,48,False,green,asocial-none,True,green,0.52,1,37,331,102,0.102,331,True,stimulus-15,16,True,True,green,True,0.52,14,1.4,none,331,ASO:oversampling:N-R:G,approved,71516600-9f5a-a9d4-3666-e69b62b1bbd7,,,,
5191,blue,100,49,51,False,green,asocial-none,True,green,0.49,1,37,331,99,0.099,331,True,stimulus-5,16,True,True,blue,False,0.49,8,1.4,none,331,ASO:oversampling:N-R:G,approved,71516600-9f5a-a9d4-3666-e69b62b1bbd7,,,,
5192,green,100,52,48,False,green,asocial-none,True,green,0.52,1,37,331,102,0.102,331,True,stimulus-11,16,True,True,green,True,0.52,13,1.4,none,331,ASO:oversampling:N-R:G,approved,71516600-9f5a-a9d4-3666-e69b62b1bbd7,,,,
5193,green,100,52,48,False,green,asocial-none,True,green,0.52,1,37,331,102,0.102,331,True,stimulus-7,16,True,True,green,True,0.52,3,1.4,none,331,ASO:oversampling:N-R:G,approved,71516600-9f5a-a9d4-3666-e69b62b1bbd7,,,,
5194,green,100,51,49,False,green,asocial-none,True,green,0.51,1,37,331,101,0.101,331,True,stimulus-16,16,True,True,green,True,0.51,7,1.4,none,331,ASO:oversampling:N-R:G,approved,71516600-9f5a-a9d4-3666-e69b62b1bbd7,,,,
5195,blue,100,49,51,False,green,asocial-none,True,green,0.49,1,37,331,99,0.099,331,True,stimulus-13,16,True,True,blue,False,0.49,6,1.4,none,331,ASO:oversampling:N-R:G,approved,71516600-9f5a-a9d4-3666-e69b62b1bbd7,,,,
5196,blue,100,51,49,False,green,asocial-none,True,green,0.51,1,37,331,51,0.051,331,True,stimulus-4,16,True,False,green,False,0.51,12,1.4,none,331,ASO:oversampling:N-R:G,approved,71516600-9f5a-a9d4-3666-e69b62b1bbd7,,,,
5197,green,100,48,52,False,green,asocial-none,True,green,0.48,1,37,331,48,0.048,331,True,stimulus-10,16,True,False,blue,True,0.48,16,1.4,none,331,ASO:oversampling:N-R:G,approved,71516600-9f5a-a9d4-3666-e69b62b1bbd7,,,,
5198,green,100,47,53,True,green,asocial-none,True,green,0.47,1,37,331,47,0.047,331,True,stimulus-1,16,True,False,blue,True,0.47,1,1.4,none,331,ASO:oversampling:N-R:G,approved,71516600-9f5a-a9d4-3666-e69b62b1bbd7,,,,
5199,green,100,51,49,False,green,asocial-none,True,green,0.51,1,37,331,101,0.101,331,True,stimulus-8,16,True,True,green,True,0.51,2,1.4,none,331,ASO:oversampling:N-R:G,approved,71516600-9f5a-a9d4-3666-e69b62b1bbd7,,,,
5200,blue,100,48,52,False,green,asocial-none,True,green,0.48,1,37,331,98,0.098,331,True,stimulus-6,16,True,True,blue,False,0.48,11,1.4,none,331,ASO:oversampling:N-R:G,approved,71516600-9f5a-a9d4-3666-e69b62b1bbd7,,,,
5201,green,100,51,49,False,green,asocial-none,True,green,0.51,1,37,331,101,0.101,331,True,stimulus-12,16,True,True,green,True,0.51,17,1.4,none,331,ASO:oversampling:N-R:G,approved,71516600-9f5a-a9d4-3666-e69b62b1bbd7,,,,
5202,green,100,51,49,False,blue,asocial-none,True,blue,0.51,1,15,329,99,0.099,329,True,stimulus-16,14,True,True,green,False,0.49,2,1.4,none,329,ASO:oversampling:N-R:B,approved,71516600-9f5a-a9d4-3666-e69b62b1bbd7,,,,
5203,blue,100,51,49,False,blue,asocial-none,True,blue,0.51,1,15,329,49,0.049,329,True,stimulus-8,14,True,False,green,True,0.49,7,1.4,none,329,ASO:oversampling:N-R:B,approved,71516600-9f5a-a9d4-3666-e69b62b1bbd7,,,,
5204,blue,100,53,47,True,blue,asocial-none,True,blue,0.53,1,15,329,47,0.047,329,True,stimulus-0,14,True,False,green,True,0.47,0,1.4,none,329,ASO:oversampling:N-R:B,approved,71516600-9f5a-a9d4-3666-e69b62b1bbd7,,,,
5205,blue,100,47,53,True,blue,asocial-none,True,blue,0.47,1,15,329,103,0.103,329,True,stimulus-1,14,True,True,blue,True,0.53,1,1.4,none,329,ASO:oversampling:N-R:B,approved,71516600-9f5a-a9d4-3666-e69b62b1bbd7,,,,
5206,green,100,52,48,False,blue,asocial-none,True,blue,0.52,1,15,329,98,0.098,329,True,stimulus-3,14,True,True,green,False,0.48,3,1.4,none,329,ASO:oversampling:N-R:B,approved,71516600-9f5a-a9d4-3666-e69b62b1bbd7,,,,
5207,green,100,52,48,False,blue,asocial-none,True,blue,0.52,1,15,329,98,0.098,329,True,stimulus-7,14,True,True,green,False,0.48,6,1.4,none,329,ASO:oversampling:N-R:B,approved,71516600-9f5a-a9d4-3666-e69b62b1bbd7,,,,
5208,blue,100,51,49,False,blue,asocial-none,True,blue,0.51,1,15,329,49,0.049,329,True,stimulus-12,14,True,False,green,True,0.49,9,1.4,none,329,ASO:oversampling:N-R:B,approved,71516600-9f5a-a9d4-3666-e69b62b1bbd7,,,,
5209,green,100,51,49,False,blue,asocial-none,True,blue,0.51,1,15,329,99,0.099,329,True,stimulus-4,14,True,True,green,False,0.49,15,1.4,none,329,ASO:oversampling:N-R:B,approved,71516600-9f5a-a9d4-3666-e69b62b1bbd7,,,,
5210,green,100,52,48,False,blue,asocial-none,True,blue,0.52,1,15,329,98,0.098,329,True,stimulus-15,14,True,True,green,False,0.48,8,1.4,none,329,ASO:oversampling:N-R:B,approved,71516600-9f5a-a9d4-3666-e69b62b1bbd7,,,,
5211,green,100,49,51,False,blue,asocial-none,True,blue,0.49,1,15,329,51,0.051,329,True,stimulus-17,14,True,False,blue,False,0.51,11,1.4,none,329,ASO:oversampling:N-R:B,approved,71516600-9f5a-a9d4-3666-e69b62b1bbd7,,,,
5212,blue,100,48,52,False,blue,asocial-none,True,blue,0.48,1,15,329,102,0.102,329,True,stimulus-14,14,True,True,blue,True,0.52,14,1.4,none,329,ASO:oversampling:N-R:B,approved,71516600-9f5a-a9d4-3666-e69b62b1bbd7,,,,
5213,green,100,48,52,False,blue,asocial-none,True,blue,0.48,1,15,329,52,0.052,329,True,stimulus-2,14,True,False,blue,False,0.52,4,1.4,none,329,ASO:oversampling:N-R:B,approved,71516600-9f5a-a9d4-3666-e69b62b1bbd7,,,,
5214,blue,100,49,51,False,blue,asocial-none,True,blue,0.49,1,15,329,101,0.101,329,True,stimulus-5,14,True,True,blue,True,0.51,10,1.4,none,329,ASO:oversampling:N-R:B,approved,71516600-9f5a-a9d4-3666-e69b62b1bbd7,,,,
5215,blue,100,49,51,False,blue,asocial-none,True,blue,0.49,1,15,329,101,0.101,329,True,stimulus-9,14,True,True,blue,True,0.51,5,1.4,none,329,ASO:oversampling:N-R:B,approved,71516600-9f5a-a9d4-3666-e69b62b1bbd7,,,,
5216,green,100,49,51,False,blue,asocial-none,True,blue,0.49,1,15,329,51,0.051,329,True,stimulus-13,14,True,False,blue,False,0.51,12,1.4,none,329,ASO:oversampling:N-R:B,approved,71516600-9f5a-a9d4-3666-e69b62b1bbd7,,,,
5217,blue,100,48,52,False,blue,asocial-none,True,blue,0.48,1,15,329,102,0.102,329,True,stimulus-6,14,True,True,blue,True,0.52,13,1.4,none,329,ASO:oversampling:N-R:B,approved,71516600-9f5a-a9d4-3666-e69b62b1bbd7,,,,
5218,green,100,52,48,False,blue,asocial-none,True,blue,0.52,1,15,329,98,0.098,329,True,stimulus-11,14,True,True,green,False,0.48,16,1.4,none,329,ASO:oversampling:N-R:B,approved,71516600-9f5a-a9d4-3666-e69b62b1bbd7,,,,
5219,blue,100,48,52,False,blue,asocial-none,True,blue,0.48,1,15,329,102,0.102,329,True,stimulus-10,14,True,True,blue,True,0.52,17,1.4,none,329,ASO:oversampling:N-R:B,approved,71516600-9f5a-a9d4-3666-e69b62b1bbd7,,,,
5220,green,100,53,47,True,green,asocial-none,True,green,0.53,1,34,339,103,0.103,339,True,stimulus-0,13,True,True,green,True,0.53,0,1.4,none,339,ASO:oversampling:N-R:G,approved,71516600-9f5a-a9d4-3666-e69b62b1bbd7,,,,
5221,blue,100,47,53,True,green,asocial-none,True,green,0.47,1,34,339,97,0.097,339,True,stimulus-1,13,True,True,blue,False,0.47,1,1.4,none,339,ASO:oversampling:N-R:G,approved,71516600-9f5a-a9d4-3666-e69b62b1bbd7,,,,
5222,blue,100,48,52,False,green,asocial-none,True,green,0.48,1,34,339,98,0.098,339,True,stimulus-2,13,True,True,blue,False,0.48,2,1.4,none,339,ASO:oversampling:N-R:G,approved,71516600-9f5a-a9d4-3666-e69b62b1bbd7,,,,
5223,blue,100,52,48,False,green,asocial-none,True,green,0.52,1,34,339,52,0.052,339,True,stimulus-7,13,True,False,green,False,0.52,3,1.4,none,339,ASO:oversampling:N-R:G,approved,71516600-9f5a-a9d4-3666-e69b62b1bbd7,,,,
5224,blue,100,51,49,False,green,asocial-none,True,green,0.51,1,34,339,51,0.051,339,True,stimulus-8,13,True,False,green,False,0.51,8,1.4,none,339,ASO:oversampling:N-R:G,approved,71516600-9f5a-a9d4-3666-e69b62b1bbd7,,,,
5225,blue,100,48,52,False,green,asocial-none,True,green,0.48,1,34,339,98,0.098,339,True,stimulus-10,13,True,True,blue,False,0.48,10,1.4,none,339,ASO:oversampling:N-R:G,approved,71516600-9f5a-a9d4-3666-e69b62b1bbd7,,,,
5226,blue,100,48,52,False,green,asocial-none,True,green,0.48,1,34,339,98,0.098,339,True,stimulus-6,13,True,True,blue,False,0.48,16,1.4,none,339,ASO:oversampling:N-R:G,approved,71516600-9f5a-a9d4-3666-e69b62b1bbd7,,,,
5227,blue,100,51,49,False,green,asocial-none,True,green,0.51,1,34,339,51,0.051,339,True,stimulus-16,13,True,False,green,False,0.51,7,1.4,none,339,ASO:oversampling:N-R:G,approved,71516600-9f5a-a9d4-3666-e69b62b1bbd7,,,,
5228,blue,100,52,48,False,green,asocial-none,True,green,0.52,1,34,339,52,0.052,339,True,stimulus-15,13,True,False,green,False,0.52,12,1.4,none,339,ASO:oversampling:N-R:G,approved,71516600-9f5a-a9d4-3666-e69b62b1bbd7,,,,
5229,green,100,49,51,False,green,asocial-none,True,green,0.49,1,34,339,49,0.049,339,True,stimulus-13,13,True,False,blue,True,0.49,4,1.4,none,339,ASO:oversampling:N-R:G,approved,71516600-9f5a-a9d4-3666-e69b62b1bbd7,,,,
5230,blue,100,49,51,False,green,asocial-none,True,green,0.49,1,34,339,99,0.099,339,True,stimulus-17,13,True,True,blue,False,0.49,6,1.4,none,339,ASO:oversampling:N-R:G,approved,71516600-9f5a-a9d4-3666-e69b62b1bbd7,,,,
5231,green,100,52,48,False,green,asocial-none,True,green,0.52,1,34,339,102,0.102,339,True,stimulus-3,13,True,True,green,True,0.52,13,1.4,none,339,ASO:oversampling:N-R:G,approved,71516600-9f5a-a9d4-3666-e69b62b1bbd7,,,,
5232,blue,100,49,51,False,green,asocial-none,True,green,0.49,1,34,339,99,0.099,339,True,stimulus-9,13,True,True,blue,False,0.49,14,1.4,none,339,ASO:oversampling:N-R:G,approved,71516600-9f5a-a9d4-3666-e69b62b1bbd7,,,,
5233,green,100,49,51,False,green,asocial-none,True,green,0.49,1,34,339,49,0.049,339,True,stimulus-5,13,True,False,blue,True,0.49,15,1.4,none,339,ASO:oversampling:N-R:G,approved,71516600-9f5a-a9d4-3666-e69b62b1bbd7,,,,
5234,blue,100,52,48,False,green,asocial-none,True,green,0.52,1,34,339,52,0.052,339,True,stimulus-11,13,True,False,green,False,0.52,5,1.4,none,339,ASO:oversampling:N-R:G,approved,71516600-9f5a-a9d4-3666-e69b62b1bbd7,,,,
5235,green,100,51,49,False,green,asocial-none,True,green,0.51,1,34,339,101,0.101,339,True,stimulus-12,13,True,True,green,True,0.51,9,1.4,none,339,ASO:oversampling:N-R:G,approved,71516600-9f5a-a9d4-3666-e69b62b1bbd7,,,,
5236,blue,100,48,52,False,green,asocial-none,True,green,0.48,1,34,339,98,0.098,339,True,stimulus-14,13,True,True,blue,False,0.48,11,1.4,none,339,ASO:oversampling:N-R:G,approved,71516600-9f5a-a9d4-3666-e69b62b1bbd7,,,,
5237,green,100,51,49,False,green,asocial-none,True,green,0.51,1,34,339,101,0.101,339,True,stimulus-4,13,True,True,green,True,0.51,17,1.4,none,339,ASO:oversampling:N-R:G,approved,71516600-9f5a-a9d4-3666-e69b62b1bbd7,,,,
5238,green,100,53,47,True,blue,asocial-none,True,blue,0.53,1,1,332,97,0.097,332,True,stimulus-0,0,True,True,green,False,0.47,0,1.4,none,332,ASO:oversampling:N-R:B,approved,71516600-9f5a-a9d4-3666-e69b62b1bbd7,,,,
5239,blue,100,47,53,True,blue,asocial-none,True,blue,0.47,1,1,332,103,0.103,332,True,stimulus-1,0,True,True,blue,True,0.53,1,1.4,none,332,ASO:oversampling:N-R:B,approved,71516600-9f5a-a9d4-3666-e69b62b1bbd7,,,,
5240,blue,100,52,48,False,blue,asocial-none,True,blue,0.52,1,1,332,48,0.048,332,True,stimulus-15,0,True,False,green,True,0.48,3,1.4,none,332,ASO:oversampling:N-R:B,approved,71516600-9f5a-a9d4-3666-e69b62b1bbd7,,,,
5241,blue,100,51,49,False,blue,asocial-none,True,blue,0.51,1,1,332,49,0.049,332,True,stimulus-4,0,True,False,green,True,0.49,5,1.4,none,332,ASO:oversampling:N-R:B,approved,71516600-9f5a-a9d4-3666-e69b62b1bbd7,,,,
5242,blue,100,49,51,False,blue,asocial-none,True,blue,0.49,1,1,332,101,0.101,332,True,stimulus-5,0,True,True,blue,True,0.51,9,1.4,none,332,ASO:oversampling:N-R:B,approved,71516600-9f5a-a9d4-3666-e69b62b1bbd7,,,,
5243,green,100,48,52,False,blue,asocial-none,True,blue,0.48,1,1,332,52,0.052,332,True,stimulus-10,0,True,False,blue,False,0.52,12,1.4,none,332,ASO:oversampling:N-R:B,approved,71516600-9f5a-a9d4-3666-e69b62b1bbd7,,,,
5244,green,100,48,52,False,blue,asocial-none,True,blue,0.48,1,1,332,52,0.052,332,True,stimulus-14,0,True,False,blue,False,0.52,2,1.4,none,332,ASO:oversampling:N-R:B,approved,71516600-9f5a-a9d4-3666-e69b62b1bbd7,,,,
5245,blue,100,52,48,False,blue,asocial-none,True,blue,0.52,1,1,332,48,0.048,332,True,stimulus-7,0,True,False,green,True,0.48,8,1.4,none,332,ASO:oversampling:N-R:B,approved,71516600-9f5a-a9d4-3666-e69b62b1bbd7,,,,
5246,green,100,52,48,False,blue,asocial-none,True,blue,0.52,1,1,332,98,0.098,332,True,stimulus-11,0,True,True,green,False,0.48,4,1.4,none,332,ASO:oversampling:N-R:B,approved,71516600-9f5a-a9d4-3666-e69b62b1bbd7,,,,
5247,green,100,49,51,False,blue,asocial-none,True,blue,0.49,1,1,332,51,0.051,332,True,stimulus-17,0,True,False,blue,False,0.51,6,1.4,none,332,ASO:oversampling:N-R:B,approved,71516600-9f5a-a9d4-3666-e69b62b1bbd7,,,,
5248,blue,100,51,49,False,blue,asocial-none,True,blue,0.51,1,1,332,49,0.049,332,True,stimulus-16,0,True,False,green,True,0.49,10,1.4,none,332,ASO:oversampling:N-R:B,approved,71516600-9f5a-a9d4-3666-e69b62b1bbd7,,,,
5249,green,100,48,52,False,blue,asocial-none,True,blue,0.48,1,1,332,52,0.052,332,True,stimulus-6,0,True,False,blue,False,0.52,14,1.4,none,332,ASO:oversampling:N-R:B,approved,71516600-9f5a-a9d4-3666-e69b62b1bbd7,,,,
5250,blue,100,52,48,False,blue,asocial-none,True,blue,0.52,1,1,332,48,0.048,332,True,stimulus-3,0,True,False,green,True,0.48,13,1.4,none,332,ASO:oversampling:N-R:B,approved,71516600-9f5a-a9d4-3666-e69b62b1bbd7,,,,
5251,blue,100,49,51,False,blue,asocial-none,True,blue,0.49,1,1,332,101,0.101,332,True,stimulus-13,0,True,True,blue,True,0.51,16,1.4,none,332,ASO:oversampling:N-R:B,approved,71516600-9f5a-a9d4-3666-e69b62b1bbd7,,,,
5252,blue,100,51,49,False,blue,asocial-none,True,blue,0.51,1,1,332,49,0.049,332,True,stimulus-8,0,True,False,green,True,0.49,17,1.4,none,332,ASO:oversampling:N-R:B,approved,71516600-9f5a-a9d4-3666-e69b62b1bbd7,,,,
5253,green,100,49,51,False,blue,asocial-none,True,blue,0.49,1,1,332,51,0.051,332,True,stimulus-9,0,True,False,blue,False,0.51,7,1.4,none,332,ASO:oversampling:N-R:B,approved,71516600-9f5a-a9d4-3666-e69b62b1bbd7,,,,
